Ano;Mês;Fornecedor Destino;Distribuidor Origem;Código do Produto;Nome do Produto;Região Origem;UF Origem;Localidade Destino;Região Destinatário;UF Destino;Código de Embalagem GLP;Quantidade de Produto (mil ton)
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210202002;BUTANO ESPECIAL;SE;SP;SANTOS, SP;SE;SP;A Granel;9,778648
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;CO;DF;MACAE, RJ;SE;RJ;A Granel;2,180340
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;11,840937
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;3,334313
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,990241
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,323980
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;3,457600
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;ES;MACAE, RJ;SE;RJ;A Granel;0,056460
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;6,783054
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;MACAE, RJ;SE;RJ;A Granel;0,325520
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;16,025140
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;1,199240
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;20,924802
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;23,705019
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;5,861785
2021;1;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;36,660940
2021;1;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;CO;GO;MACAE, RJ;SE;RJ;A Granel;0,027330
2021;1;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;0,895871
2021;1;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,188590
2021;1;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;2,245230
2021;1;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;9,632043
2021;1;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;5,500620
2021;1;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;5,479414
2021;1;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;5,149154
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,134520
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;6,271237
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,632397
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,441900
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;2,522504
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;MG;MACAE, RJ;SE;RJ;A Granel;0,276110
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;11,020253
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;4,037751
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;12,484161
2021;1;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;3,724106
2021;1;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;CO;GO;MACAE, RJ;SE;RJ;A Granel;0,055290
2021;1;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,499972
2021;1;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;0,499900
2021;1;PETROLEO BRASILEIRO S/A;GLP GAS DISTRIBUIDORA DE GAS LTDA.;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,975370
2021;1;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,373472
2021;1;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,115630
2021;1;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,278550
2021;1;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,080610
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;SE;SP;SANTOS, SP;SE;SP;A Granel;2,998743
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;5,963340
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,535510
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;MACAE, RJ;SE;RJ;A Granel;0,054550
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;6,175472
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;5,628984
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,189380
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;5,097360
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;11,215279
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,779940
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;SE;PILAR, AL;NE;AL;A Granel;0,246970
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;12,780675
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,381050
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;6,721834
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,517437
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,357480
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;2,153030
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;6,148937
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;10,594168
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;1,999370
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;8,006072
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;14,530517
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;4,705047
2021;1;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;11,261767
2021;1;PETROLEO BRASILEIRO S/A;MASTERGAS COMÉRCIO, TRANSPORTE E DISTRIBUIÇÃO DE GLP RIO CLARO LTDA.;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,111500
2021;1;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;1,582303
2021;1;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,184040
2021;1;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;9,885659
2021;1;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,108210
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;9,455650
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;1,419680
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,023630
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;MACAE, RJ;SE;RJ;A Granel;0,137530
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;9,389210
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;9,499502
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;5,275840
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;24,909220
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,891264
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;9,788345
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,145010
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;3,527528
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,022967
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;1,375380
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;2,355450
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;3,534020
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;11,659069
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;1,921190
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;2,023710
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;8,788511
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;7,077381
2021;1;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;6,477185
2021;1;PETROLEO BRASILEIRO S/A;PROPANGAS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,398671
2021;1;PETROLEO BRASILEIRO S/A;PROPANGAS LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;0,399876
2021;1;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,519699
2021;1;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,566420
2021;1;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;0,144104
2021;1;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,675732
2021;1;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;AM;MANAUS, AM;N;AM;A Granel;5,798691
2021;1;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;PA;COARI, AM;N;AM;A Granel;1,101149
2021;1;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;RO;COARI, AM;N;AM;A Granel;4,606517
2021;1;PETROLEO BRASILEIRO S/A;SOS GÁS DISTRIBUIDORA LTDA;210203001;GLP;NE;PB;GUAMARE, RN;NE;RN;A Granel;0,072110
2021;1;PETROLEO BRASILEIRO S/A;SOS GÁS DISTRIBUIDORA LTDA;210203001;GLP;NE;PB;PILAR, AL;NE;AL;A Granel;0,018540
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;CO;DF;MACAE, RJ;SE;RJ;A Granel;0,553160
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;4,013353
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,710121
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;5,191797
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;1,166052
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;SE;PILAR, AL;NE;AL;A Granel;0,111760
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;14,057899
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;3,888344
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,371921
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,146680
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;5,435532
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;10,625733
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;26,983458
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,766380
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,047620
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;5,409141
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;14,736871
2021;1;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;15,176110
2021;1;PETROLEO BRASILEIRO S/A;USEGÁS DISTRIBUIDORA DE GÁS LTDA. - EPP;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,051087
2021;1;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,752310
2021;2;BRASKEM S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;CAMACARI, BA;NE;BA;A Granel;3,216782
2021;2;BRASKEM S/A;COMPANHIA ULTRAGAZ S A;210201001;PROPANO;SE;SP;MAUA, SP;SE;SP;A Granel;0,098550
2021;2;BRASKEM S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;0,486612
2021;2;BRASKEM S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;0,758411
2021;2;BRASKEM S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210201002;PROPANO ESPECIAL;SE;SP;MAUA, SP;SE;SP;A Granel;0,096310
2021;2;BRASKEM S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;SE;SP;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,080700
2021;2;ICONIC LUBRIFICANTES S.A.;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;-0,000400
2021;2;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;AM;MANAUS, AM;N;AM;A Granel;3,229389
2021;2;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;RO;COARI, AM;N;AM;A Granel;1,742670
2021;2;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;1,906000
2021;2;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;0,047920
2021;2;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,800780
2021;2;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;10,586690
2021;2;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;3,754000
2021;2;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;1,660360
2021;2;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;13,429652
2021;2;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,053520
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210202002;BUTANO ESPECIAL;SE;SP;SANTOS, SP;SE;SP;A Granel;3,949689
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;CO;DF;MACAE, RJ;SE;RJ;A Granel;1,018230
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;11,296922
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;6,228952
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,575360
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;1,539270
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;3,334548
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;MACAE, RJ;SE;RJ;A Granel;0,329200
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;10,051659
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,620510
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,055150
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;9,209157
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;20,384867
2021;2;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;3,438370
